text,toxic
caralho pra q q paloma mora do outro lado do es,1.0
 ta certíssima de dar um soco neleque idiota esse povo viu,1.0
nada é meme quando se trata de preconceito e gaúcho,0.0
assistam jogo perigoso pqp esse filme é mt bom,1.0
 ridículo querer acusar bolsonaro com menos de 300 dias de governo pela destruição provocada pela esquerdopatas na amazônia,1.0
vai se foder santa inês,1.0
 tu viu o petros com o maicon puta merda tô me iludindo demais,1.0
lavar roupa é um cu brother,1.0
vê se isso não é uma puta de uma meta de relacionamento ,1.0
acabei de acordar com uma ressaca com caralho ai do nd sofia me manda um áudio desesperada dizendo q arrumou uma senha do buteco p mim ,1.0
 sapatão é o caos meu pai,1.0
vidro fechado e insulfilm pau quebra ,1.0
caralho fui dormir pensando no menino que eu gosto e sonhei com o o ex caralho que merda,1.0
eu penso devo ter algo na cara e falo ta olhando oque otário nunca viu mulher não desgraçado,1.0
"vai tomar no cu esses videos me deixam irritada 

se vai trair nao namora filha da puta qual a dificuldade nisso",1.0
 tu acha q se eu tivesse pegado esse homem eu ia me esconder eu tinha era feito cartaz sentei na rola do zachary l…,1.0
achei q hj seria piscininha amô kkkkkkkk chuva desgraçada,1.0
 vei sulista chato é de inteiror sabe o sotaque do sul é praticamente so nas capitais,1.0
ki porra é essa cancela o ipvaessas merda ai tem que term imposto de milhões,1.0
mas a pamela é de sp ,0.0
eu fico puta porque eu nasci no século errado só pode não consigo ficar só por ficar mais relacionamento aberto deus me libre e guarde e afins,0.0
é muito burro quem acha que esconde as coisas de mim,1.0
me desculpe se sou doente as vezes mas é q o hipopótamo fdp n para de dançar na minha cama,1.0
parabéns feia ,0.0
você merece kauany tomar bem dentro do cu,1.0
"vocês voltam da academia assim pau doendo de tão duro que está nessa posição o encaixa será alguém dúvida 
sigam os parceiros 
          ",1.0
 tem puta sorte,0.0
 bota lona agita essa porra kkkkkkkkkkkkkkkkkk vocês são demais,1.0
o engraçado é se pagar tanto de boazinha e ser a maior vagabunda ,1.0
sendo legal até dms com gente vacilona p carai,1.0
pede desafio fdp a bola tava meio metro pra fora chupaaaaaaaa ,1.0
bandido cínico virgem de curitiba x o tamanho do pau do ministro barroso vil escroque canalha cristão podre maldito desmoralizado ,1.0
 pro cu de quem tá lendo kkkkkkk,1.0
porra tô cheio de fome ,1.0
  ai flor muito obrigada isso me faz muito bem obrigada,0.0
quero terminar sens8 mas com medo de ter outra suruba e pal latejar,1.0
 n tem como n daré muito lindo pqp,1.0
vamos mudar o cenário no brasil ,0.0
"meu pai vai emboraaaaa
até q enfim n vou mais ver aquele fdp",1.0
e o viado ontem que veio na minha prima perguntar se eu era viado tmb pq eu sou muito lindo kkkkkkkkkkkj,0.0
 o 1b vindo info pqp chorando,1.0
 porra se fosse isso ainda tava tranquilo,1.0
 vtnc,1.0
"olha esse lançamento mano pqp 

",1.0
" e não me entenda mal eu também gosto de coisas fúteis acho que assisti gossip girl umas 3 vezes (que tbm é uma série babaca)

n quero que vc pense que eu sou daquelas pessoas que “só assistem coisas para acrescentar” praticamente nada que eu assisto me acrescenta alguma coisa",0.0
"
vocês já tentaram/conseguiram chupar o próprio pau ",1.0
"vou lavar o cabelo pra ir nesse aniversário com cabelo arrumado pra disfarçar a roupa e a maquiagem q vão star uma merda 

aliás nem vou passar sombra pra dar chance de erro e ficar feia melhor assim",1.0
 carai mano esqueci de te marcar aq mals,1.0
 calaboca sua linda da porra,1.0
 padre sendo padre só isso não passa de um vagabundo,1.0
 fala pra elas kkkkkkkkkkkk sai de cima porra,1.0
hahahahhaha amei esse twett pqp,1.0
caralho que jogo é esseeeee ,1.0
 ruim é ouvir funk de são paulo seu viado,1.0
se definido for barriga tanquinho então tenho 9/10 mas fodasse duvido que pica grossa não dê ao menos 1 ponto v,1.0
 nos e vagabundo e vagabundo n namora bb,0.0
meu ccat não ta de enfeite porra ,1.0
1235 alan inveja e foda kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk nao aguento mane puta q pariu,1.0
que vontade de ter dado um chute desse no macho escroto que ficou falando merda pra gente na praia ontem,1.0
    camarotetu é um vagabundoescravinho de globalistaninguém ta cagando pro terrorista pai do bandido prsidente da oabele vai ser é preso logo maise vc levará uma vida de mentiras até morrer esquecido por todos,1.0
pqp estou destruída ,1.0
"boa takeshi porra
",1.0
kkkkkkkk que otário tomo um pau,1.0
   vai te fuder meu amigo,1.0
tem brasil naa olimpíadas sim caralho respeita nosso vôlei,1.0
homem e sua autoestima extremamente cega,0.0
"mano o são paulo contratou esse cara mano que felicidade mas é claro que vai ter sempre aqueles falando que são paulino é iludido e os carai
nois é iludido memo porra olha os cara que a gente ta contratando não fode porra",1.0
 ah mas vai tnc man,1.0
"odete vc tem sua caixa de areia porra não faz isso

sempre cagou na desgraça da caixa pra vir com essa agora",1.0
fui trocar o número do whats agora tô sem whats por 8hrs tnc,1.0
pra ser minha inimiga no mínimo tem que ter um rostinho bonito e delicado não se considere minha rival com essa sua cara de cavalo não feia cara de traveco cabeçuda queixo quadrado kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk ,1.0
eu e laura escutando essa perfeita juntas não da,0.0
geralmente escolho ser trouxa e tomo no cu,1.0
meu empadão chegou porra ,1.0
 cala te caralho,1.0
 vei o primeiro ep é o piorzinho kkkkkkkk todo mundo é filho da puta nesse caralho,1.0
tudo que precisava hoje nesse frio gostoso de bh era um macho pra me fuder gostoso ,1.0
crl a premiação do homem mais feio de barreto é 3kg de linguiça e 500 conto,1.0
"  porra pq tão perfeitos
 ",1.0
blueface é mt pancado pqp estragou a msc do tyga com o yg,1.0
 kkkkkkkkkkk ficar puta é pior fala tu se a gente não é a melhor dupla dinâmica,0.0
vai se fudeeeeeee q jogo sensacional caralho agr é olímpiadas ,1.0
"seja sincero 

1 quase nada
2 já huahua passou
3 ontem
4 nenhum dos dois
5 personalidadjen
6 percoço
7 bó
8 bar
9 sim
10 nao nenhum
11 faz tempo p cacete

curte que mando na dm",1.0
bom dia piranha do sexo,1.0
    antes boy lixo doq boy ignorante/escroto ,0.0
nunca,0.0
hoje é o aniversário da patinho feio irei passar o dia c ela,1.0
 não é possível q o flu só tem 1 lateral no elenco a disposição será q a comissão técnica não gosta de lateral pq ngm aborda o assunto time grande não pode ter essa carência no elenco msma coisa na zaga será q ngm vê isso pqp,1.0
viado sentay no chão para calçar o tênis e achei que tinha sentado no molhadoera só o frio mesmoraba com flocos de neve feelings,1.0
minha menstruação podendo descer esse caralho,1.0
vou fazer minhas coisas pra muça e quando eu terminar volto a fazer a lista e so paro agora quando yerminar awiela merdaaaaa ej odieo geometria do fundo do meu cu,1.0
n sei como eh passar por isso,0.0
sei lá né porra eu achava que as pessoa trabalhava por dinheiro não sabia que a sm lançou os grupo por caridade,1.0
 cara de noiada do caralho,1.0
 nossa sim da vontade de quebra um pedaço de pau nesse infeliz,1.0
que puta homem,0.0
a gente só vive uma vez e ainda nasce feio,1.0
mano podem se passar 15 anos mas a raylla continua com a mesma cara de cu de sempre da pra reconhecer de longe,1.0
fui dormi 3 da madruga pra ser acordada 900 pra comprar pão e agora tô sem sono pqp,1.0
mano que ressaca do caraio,1.0
eles são um amor qnd querem mas ele tá muito idiota e espero que qnd percebam que estão sendo pnc elas estejam bem feliz conhecendo outras pessoas pq sinto que n é só o noah que tá fazendo merda acho q o josh tb e só quero ver ,1.0
quer me matar é inventar gracinha com a porra do meu nome pelo menos da proxima vez fala algo que seja verdade tmnc,1.0
se liga se falar da minha mina dnv em rede social pra ficar se achando tu vai se fuder na minha não sou muleque… — quem é chama lá dm não conheço não ,1.0
meu cu tá tão estranho acho q tá faltando um pau nele ,1.0
já fala pra essa filha da puta que eu não tou brincado não mar tá lá em baixo nós tá aqui em cima,1.0
 parabéns salles siga com o presidente bolsonaro salvem o brasil desta corja,0.0
meu cu ,1.0
trabalhar com homem é legal mas eles só sabem falar de mulher pqp ,1.0
mano vsf to ansioso pa essa porra eu nem deveria estar assi que q ta acontecendo,1.0
internet da claro hoje tá um cu já estou ficando estressada,1.0
o carioca exaltando o rio de janeiro ta entre as coisas q me dao mais ranço na vid,0.0
 foi porra ,1.0
   sai fora caraio,1.0
 gastei horrores com essa turnê tu acha que não vou fazer stories vou pra caralho kkkkkkk,1.0
kkkkkkkkkkkkkkkkkkkkkkkkkkkk tá certíssima ,0.0
 nooooosssa verdade kkkkkkkkkkkkkkkk o chimarrão é certo que rola,0.0
"já está ficando ridículo 
moro divulga nota de associação obscura de “juristas evangélicos” a favor de sua portaria ",0.0
to ligando pra ninguém agora além do meu filho (a),0.0
eu amo uma carioca,0.0
puta que pariu que fofo,1.0
pau pra toda obra kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk tirei sua alma gêmea é de touro virgem ou capricórnio ,0.0
 nossa vai toma no cu,1.0
aí caralho cada coisa que acontece nessa família mano,1.0
a cara dela no final é o melhor,0.0
minha mãe perde o cu dela pela casa e fica me perguntando aonde tá kkkkkkkkks,1.0
 mcp como semprevagabundo e babaca criou a alcunha de clube do vinho para atacar poucas pessoas que tinham a opinião que o abel deveria continuarjúnior reagiu a isso e tem flamenguista se doendo pelo grande ídolo mcp que trouxe vários títulos ao flamengo,1.0
tem gente que pega a consideração e o respeito enfia lá no cu e esquece por lá,1.0
 meus deus do céu que coisa feiagostaria de ver como era qnd homem pq de mulher ficou feio demais,1.0
queria conseguir tratar as pessoas exatamente como me tratam mas eu sou boba demais pra conseguir isso tenho que tomar no cu mesmo,1.0
eu amo minha mãe pra caralho ,0.0
me vi nesse lomotif mesmíssima histórialinda pra caralho ,0.0
mas é óbvio oq vc esperava,0.0
"sei que parece estranho mais eu posso chupar seu pau
",1.0
puta mania que eu tenho de sumir calcinha,0.0
porra claramente eu ,0.0
minha casa muito bagunçada pqp móvel pra todo lado,1.0
se fosse comigo eu metia essa faca na perna ,1.0
amanhã tem tdp no gordo terei que ir infelizmente,1.0
tem vezes que me supero como consigo ser tão troxa deus me livre,1.0
acordei e vim pro banheiro na calada mesmo e só to ouvindo meus pais falando de como eu durmo muito e não faço nada só na vontade de grita porra eu to de férias se vc achou que eu ia acordar cedo que pena,1.0
 a boca dessa fdp,1.0
"uma das piores palavras de se perder na vida avóstem 3 anos que não sei o que é falar isso e dói pra caralho

os paternos convivi pouco
os maternos por ser o terceiro neto mais velho vivi demaiso dia mais triste foi quando eu perdi minha avó mãe da mãe que dia",1.0
vou ir p resenha do viado c chuva ou sem,0.0
já que tá geral feliz vamo fazer uma festa com o tema de ex abusivo que não namora pq não tem carro só pode entrar com tênis de 600 conto e um foto do cu na carteira,1.0
nossa q dor de garganta viu tnc,1.0
 ja ta com 20k de comentários pqp amo  ,1.0
 esse jogo tá mais feio que prata jogando o cara querendo gankar sem tirar visão deles fazendo objetivo com a one tendo visão mlk tem que se aposentar já,0.0
vai se fuder é o homem mais lindo do universo sem nenhum exagero como pode uma coisa dessas ,1.0
mano acabei de ver q eh segunda agora q eu aprendo a fazer japa no curso pqp,1.0
[03/08/2019 135632] gui arrombado nossa eu sentava ate meuncu vira buceta,1.0
 cara eu to mega iludida mas porra o são paulo não sei o que acontece sabeestamos com um puta time tem capacidade porque estamos disputando apenas o brasileiros foca nessa porra que o título vem,1.0
    ou mas você é chato em puta que o pariu,1.0
porra kkkkk,1.0
bglh eh enfiar todas as expectativas no cu e viver suave,1.0
as vezes eu caio numas pegadinhas que nem é pegadinha pq acaba sendo vdd kkkkkkkkkkkkkkk uma palhaça msm,0.0
"não aguento mais pessoas vindo pra me falar mas vc pensa em ficar mesmo com o alexandre sabe que ele foi seu primeiro beijo né não vai aproveitar a vida não 
aaaaaaa caralho seus filhos da putaa vida é minha porra
tô super bem obrigada",1.0
 é rola mesmo,1.0
 não quer fazer porra nenhuma hein,1.0
mas porra qual é a dele falando que ainda me amaesqueci de comentar sobre isso ontem ok kkkkkkkkk,1.0
caralho eu tô muito cadelinha da zendaya hoje irmão,1.0
ele é gente boa mas é muito chato em rede social pqp vou ter que silenciar,1.0
 lambe meu cu,1.0
balde de cerva c/5 vai ta 45 kkkk vagabundo mete a mão sério pqp,1.0
  oi bom dia lubisco eu estava lindamente com minha amiga maria fernanda (te amo não ma mata) embaixo do meu prédio daí a gente foi subir pra comer pq estavamos com fomeporém a porra da minha porta tava quebrada mas blz era só ser delicada e abria,1.0
essa porra de remédio não serve para porra nenhuma vai tomar no cu capitalismo,1.0
que família que eu tenho pqp,1.0
 meu bem é o caralho,1.0
se envolve sem sentimento — corta o teu pau o lasarento ,1.0
é tão raro eu ter espinha e do nada me aparece 9 fucking espinhas pqp,1.0
mulher com cabelo curto deveria ser elogio,0.0
"caralho voces tao chorando pela saida do malcom mds

desde quando ele chegou era obvio q ele nao teria muitas oportunidadesisso sempre foi obvion sei pra q todo esse choro",0.0
adoro da meu cu amor vem tô online clik ,1.0
 ainda bem que eu não sou burra igual certas pessoas e sou completamente capaz de entender que é musica não time de futebol então eu posso gostar dos dois e torcer pelos doisagora para de ser idiota e vai se inscrever também no canal do blackpink e dar like pra elas,1.0
sábadou com s de só tomo no cu,1.0
meu incômodo não é de pegarem essa garota mas pqp cheia de doença toda porcaaí não dá né ,1.0
mano eu to recebendo um solicitação de amizade no face mano mas q porra eh essa,1.0
tô escutando o dvd legado porra muito bom,1.0
"a voz desse homem me arrepia toda vez pqp

 

 ",1.0
vai tomar no cú isso aqui é brasil ,1.0
ô meu pai por que mulheres tao incríveis parece q catam macho diretamente da caçamba de lixo chega eu fico triste,1.0
moracrema forever ,0.0
  puta alergia,0.0
"dias toffoli gilmar mendes celso de mello marco aurélio de mello ricardo lewandowski luíz fux alexandre de moraesaté quando teremos que carregar nas costas essa corja que só trás desserviço para o povo brasileiro
",1.0
minha mae disse q ia falar com a guria q ela nao aguenta mais ver eu puta por causa disso se ela fizer isso me dou um tiro,0.0
i o mercadão todo atrás de avião pro lorran que pica,0.0
